id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv,income_category,income_scaled,claim_ratio,claim_percentage,policies_per_year,customer_value,high_value_flag,customer_segment
74176,Male,Urban,Bachelor,2,0,0,4305,2,B,Gold,116220,2-5L,1000000,0.004304996,0.43,2.0,2000000,0,High
89179,Female,Urban,High School,1,0,2,4010,1,A,Platinum,51672,0-2L,500000,0.008019984,0.8,0.333333333,1500000,0,Low
51927,Female,Urban,High School,3,1,7,4894,2,A,Gold,96000,5L-10L,1500000,0.003262664,0.33,0.25,24000000,1,High
4071,Male,Urban,High School,3,1,3,4590,1,B,Gold,69732,5L-10L,1500000,0.003059998,0.31,0.25,6000000,0,Medium
73910,Male,Rural,High School,4,1,5,2718,2,A,Silver,76284,10L+,2000000,0.001358999,0.14,0.333333333,24000000,1,Medium
84870,Male,Urban,High School,2,0,0,5589,2,A,Silver,64416,2-5L,1000000,0.005588994,0.56,2.0,2000000,0,Medium
51119,Male,Urban,Bachelor,4,0,0,4851,1,A,Platinum,68184,10L+,2000000,0.002425499,0.24,1.0,2000000,0,Medium
39525,Female,Rural,Bachelor,3,1,8,0,2,A,Platinum,105852,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,High
26388,Female,Rural,Bachelor,3,1,2,0,2,A,Silver,167316,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,High
12798,Male,Urban,High School,3,1,7,5827,2,A,Silver,94224,5L-10L,1500000,0.003884664,0.39,0.25,24000000,1,High
4395,Male,Urban,High School,2,0,6,7789,2,C,Silver,94728,2-5L,1000000,0.007788992,0.78,0.285714286,14000000,0,High
54645,Male,Urban,High School,3,0,6,6523,1,A,Platinum,58536,5L-10L,1500000,0.004348664,0.43,0.142857143,10500000,0,Low
3419,Female,Rural,Bachelor,4,0,4,0,2,B,Platinum,111060,10L+,2000000,0.0,0.0,0.4,20000000,1,High
4212,Female,Rural,Bachelor,4,1,1,0,2,B,Platinum,90216,10L+,2000000,0.0,0.0,1.0,8000000,1,Medium
87202,Male,Urban,High School,3,0,2,25188,2,A,Platinum,349308,5L-10L,1500000,0.016791989,1.68,0.666666667,9000000,1,High
1229,Male,Rural,High School,4,0,3,0,1,B,Platinum,32904,10L+,2000000,0.0,0.0,0.25,8000000,0,Low
26372,Female,Rural,Bachelor,3,1,0,0,2,A,Silver,93372,5L-10L,1500000,0.0,0.0,2.0,3000000,1,High
36697,Female,Rural,High School,3,1,6,4532,1,A,Platinum,92508,5L-10L,1500000,0.003021331,0.3,0.142857143,10500000,0,High
42038,Male,Urban,Bachelor,4,0,8,6403,2,A,Platinum,72672,10L+,2000000,0.003201498,0.32,0.222222222,36000000,1,Medium
6226,Male,Urban,Bachelor,3,1,4,0,1,A,Platinum,31668,5L-10L,1500000,0.0,0.0,0.2,7500000,0,Low
81046,Female,Urban,High School,3,0,6,4035,1,A,Platinum,56772,5L-10L,1500000,0.002689998,0.27,0.142857143,10500000,0,Low
20171,Male,Urban,High School,3,0,4,6308,1,A,Platinum,35424,5L-10L,1500000,0.004205331,0.42,0.2,7500000,0,Low
29954,Female,Urban,High School,1,1,7,5759,2,B,Platinum,197988,0-2L,500000,0.011517977,1.15,0.25,8000000,0,High
14999,Female,Rural,Bachelor,3,0,6,3411,2,A,Silver,68664,5L-10L,1500000,0.002273998,0.23,0.285714286,21000000,1,Medium
84180,Female,Urban,High School,3,0,5,6830,2,A,Gold,101004,5L-10L,1500000,0.00455333,0.46,0.333333333,18000000,1,High
37447,Male,Rural,High School,3,1,5,5961,2,A,Platinum,61776,5L-10L,1500000,0.003973997,0.4,0.333333333,18000000,1,Medium
52605,Female,Urban,Bachelor,3,0,5,4165,1,B,Silver,33228,5L-10L,1500000,0.002776665,0.28,0.166666667,9000000,0,Low
36636,Male,Rural,Bachelor,2,1,8,0,2,B,Platinum,67644,2-5L,1000000,0.0,0.0,0.222222222,18000000,0,Medium
23088,Male,Rural,Bachelor,3,1,1,0,2,A,Platinum,90480,5L-10L,1500000,0.0,0.0,1.0,6000000,1,Medium
80811,Female,Urban,High School,3,0,4,3183,2,A,Platinum,65520,5L-10L,1500000,0.002121999,0.21,0.4,15000000,1,Medium
27268,Female,Rural,Bachelor,3,0,7,0,2,A,Gold,78792,5L-10L,1500000,0.0,0.0,0.25,24000000,1,Medium
65393,Male,Rural,High School,4,1,6,0,1,C,Silver,35988,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Low
32529,Female,Urban,High School,3,1,6,0,2,A,Platinum,68304,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Medium
51438,Male,Rural,Others,3,0,6,0,1,B,Platinum,30444,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Low
11979,Female,Urban,High School,3,0,5,6000,2,A,Gold,56052,5L-10L,1500000,0.003999997,0.4,0.333333333,18000000,1,Low
22662,Female,Urban,High School,2,1,3,6411,2,B,Silver,124380,2-5L,1000000,0.006410994,0.64,0.5,8000000,0,High
68042,Male,Urban,Bachelor,3,0,8,4419,2,A,Gold,463560,5L-10L,1500000,0.002945998,0.29,0.222222222,27000000,1,High
7183,Female,Urban,High School,3,1,6,2240,2,A,Platinum,65940,5L-10L,1500000,0.001493332,0.15,0.285714286,21000000,1,Medium
26263,Female,Urban,High School,3,0,5,5848,1,A,Platinum,52464,5L-10L,1500000,0.003898664,0.39,0.166666667,9000000,0,Low
64393,Male,Rural,Bachelor,4,1,5,0,1,B,Silver,73356,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Medium
58380,Female,Urban,Bachelor,2,1,1,0,1,B,Silver,35676,2-5L,1000000,0.0,0.0,0.5,2000000,0,Low
69994,Male,Rural,Bachelor,3,1,6,0,1,C,Platinum,394032,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,High
37341,Female,Rural,Bachelor,2,0,0,0,2,B,Silver,68592,2-5L,1000000,0.0,0.0,2.0,2000000,0,Medium
47836,Female,Urban,Bachelor,3,1,4,3973,2,A,Gold,135384,5L-10L,1500000,0.002648665,0.26,0.4,15000000,1,High
43411,Female,Urban,High School,4,0,5,4100,2,A,Platinum,92436,10L+,2000000,0.002049999,0.2,0.333333333,24000000,1,High
59523,Male,Urban,High School,3,0,4,10897,1,A,Platinum,59076,5L-10L,1500000,0.007264662,0.73,0.2,7500000,0,Low
16300,Female,Rural,Others,3,0,5,6176,1,A,Silver,38592,5L-10L,1500000,0.004117331,0.41,0.166666667,9000000,0,Low
86495,Male,Rural,High School,4,1,1,4229,2,C,Silver,64032,10L+,2000000,0.002114499,0.21,1.0,8000000,1,Medium
51949,Male,Urban,Bachelor,2,0,8,6866,1,A,Platinum,54588,2-5L,1000000,0.006865993,0.69,0.111111111,9000000,0,Low
20087,Female,Rural,High School,3,1,6,0,1,B,Silver,57780,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Low
24881,Male,Urban,Bachelor,3,1,3,5239,1,A,Gold,64692,5L-10L,1500000,0.003492664,0.35,0.25,6000000,0,Medium
9842,Female,Urban,High School,3,1,3,3321,2,A,Platinum,45864,5L-10L,1500000,0.002213999,0.22,0.5,12000000,1,Low
55196,Female,Rural,High School,3,1,0,0,1,B,Silver,69888,5L-10L,1500000,0.0,0.0,1.0,1500000,0,Medium
19762,Female,Rural,Bachelor,3,1,7,0,2,B,Gold,67080,5L-10L,1500000,0.0,0.0,0.25,24000000,1,Medium
68636,Male,Urban,High School,2,0,4,8753,2,A,Platinum,104724,2-5L,1000000,0.008752991,0.88,0.4,10000000,0,High
9175,Male,Urban,High School,3,0,5,3640,2,A,Gold,57636,5L-10L,1500000,0.002426665,0.24,0.333333333,18000000,1,Low
64636,Male,Urban,Bachelor,2,0,3,5449,2,B,Platinum,66528,2-5L,1000000,0.005448995,0.54,0.5,8000000,0,Medium
51905,Male,Rural,High School,4,1,7,0,2,B,Platinum,107124,10L+,2000000,0.0,0.0,0.25,32000000,1,High
27022,Female,Urban,High School,3,0,1,6475,2,A,Platinum,68016,5L-10L,1500000,0.004316664,0.43,1.0,6000000,1,Medium
14387,Female,Rural,High School,4,0,8,0,2,A,Platinum,59988,10L+,2000000,0.0,0.0,0.222222222,36000000,1,Low
52069,Male,Rural,Bachelor,3,1,6,4172,1,A,Gold,60432,5L-10L,1500000,0.002781331,0.28,0.142857143,10500000,0,Medium
33617,Female,Urban,High School,4,1,6,8969,2,A,Platinum,152184,10L+,2000000,0.004484498,0.45,0.285714286,28000000,1,High
43667,Male,Rural,Bachelor,3,1,6,0,1,A,Platinum,60240,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Medium
20150,Female,Urban,Bachelor,3,0,2,5730,1,A,Platinum,62532,5L-10L,1500000,0.003819997,0.38,0.333333333,4500000,0,Medium
4385,Male,Urban,High School,3,1,6,2092,2,B,Platinum,72108,5L-10L,1500000,0.001394666,0.14,0.285714286,21000000,1,Medium
86550,Male,Urban,Bachelor,3,1,7,2480,1,A,Silver,32940,5L-10L,1500000,0.001653332,0.17,0.125,12000000,0,Low
63008,Female,Rural,High School,3,0,2,0,2,C,Silver,98664,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,High
41640,Male,Rural,High School,3,1,4,0,2,A,Platinum,83136,5L-10L,1500000,0.0,0.0,0.4,15000000,1,Medium
74051,Female,Urban,High School,2,1,6,3998,1,A,Gold,52680,2-5L,1000000,0.003997996,0.4,0.142857143,7000000,0,Low
20649,Male,Urban,High School,3,0,6,2440,2,A,Silver,60924,5L-10L,1500000,0.001626666,0.16,0.285714286,21000000,1,Medium
38423,Female,Urban,High School,1,1,6,4927,1,A,Silver,61644,0-2L,500000,0.00985398,0.99,0.142857143,3500000,0,Medium
40207,Female,Urban,Bachelor,3,0,5,5467,2,A,Gold,96072,5L-10L,1500000,0.003644664,0.36,0.333333333,18000000,1,High
24910,Female,Urban,Bachelor,3,0,6,7416,2,A,Platinum,66648,5L-10L,1500000,0.004943997,0.49,0.285714286,21000000,1,Medium
87569,Male,Urban,High School,3,0,6,6177,1,A,Platinum,30312,5L-10L,1500000,0.004117997,0.41,0.142857143,10500000,0,Low
26078,Female,Urban,High School,2,0,5,4033,2,B,Silver,68064,2-5L,1000000,0.004032996,0.4,0.333333333,12000000,0,Medium
15119,Female,Urban,Bachelor,3,1,7,3197,2,A,Gold,344724,5L-10L,1500000,0.002131332,0.21,0.25,24000000,1,High
51171,Male,Urban,High School,4,0,2,0,1,A,Silver,50868,10L+,2000000,0.0,0.0,0.333333333,6000000,0,Low
71882,Male,Rural,High School,3,0,7,4096,2,B,Platinum,101052,5L-10L,1500000,0.002730665,0.27,0.25,24000000,1,High
249,Male,Rural,Bachelor,3,1,8,0,1,A,Platinum,51420,5L-10L,1500000,0.0,0.0,0.111111111,13500000,0,Low
69417,Male,Urban,Bachelor,3,1,0,4307,2,A,Platinum,112932,5L-10L,1500000,0.002871331,0.29,2.0,3000000,1,High
63352,Female,Urban,Bachelor,2,0,7,5815,2,B,Platinum,70968,2-5L,1000000,0.005814994,0.58,0.25,16000000,0,Medium
86748,Male,Rural,High School,3,0,7,4165,2,A,Platinum,31848,5L-10L,1500000,0.002776665,0.28,0.25,24000000,1,Low
77119,Female,Urban,Others,3,1,7,2408,1,B,Gold,57912,5L-10L,1500000,0.001605332,0.16,0.125,12000000,0,Low
59525,Male,Urban,High School,4,0,3,3683,2,A,Platinum,94188,10L+,2000000,0.001841499,0.18,0.5,16000000,1,High
55080,Female,Urban,High School,3,1,7,6747,2,A,Platinum,67692,5L-10L,1500000,0.004497997,0.45,0.25,24000000,1,Medium
49659,Female,Rural,Bachelor,4,1,6,0,2,B,Platinum,65220,10L+,2000000,0.0,0.0,0.285714286,28000000,1,Medium
22776,Female,Rural,Bachelor,3,0,7,2372,2,A,Gold,59760,5L-10L,1500000,0.001581332,0.16,0.25,24000000,1,Low
19231,Male,Urban,Others,3,1,6,3718,2,A,Gold,56148,5L-10L,1500000,0.002478665,0.25,0.285714286,21000000,1,Low
86647,Male,Rural,Bachelor,3,0,0,3633,2,A,Platinum,100896,5L-10L,1500000,0.002421998,0.24,2.0,3000000,1,High
9083,Female,Urban,Bachelor,3,1,8,5368,2,A,Gold,63504,5L-10L,1500000,0.003578664,0.36,0.222222222,27000000,1,Medium
53852,Female,Urban,Bachelor,2,1,5,5892,2,B,Platinum,121200,2-5L,1000000,0.005891994,0.59,0.333333333,12000000,0,High
10802,Female,Rural,Others,2,1,2,0,2,B,Platinum,55884,2-5L,1000000,0.0,0.0,0.666666667,6000000,0,Low
72435,Male,Urban,High School,2,0,7,6146,2,A,Platinum,61644,2-5L,1000000,0.006145994,0.61,0.25,16000000,0,Medium
54773,Female,Rural,High School,3,1,7,3705,2,A,Silver,194724,5L-10L,1500000,0.002469998,0.25,0.25,24000000,1,High
7402,Male,Urban,Bachelor,3,1,2,5615,2,A,Platinum,63960,5L-10L,1500000,0.003743331,0.37,0.666666667,9000000,1,Medium
13292,Female,Urban,Bachelor,2,1,6,9758,2,B,Platinum,63612,2-5L,1000000,0.00975799,0.98,0.285714286,14000000,0,Medium
5091,Male,Urban,High School,3,0,7,6403,2,A,Silver,363372,5L-10L,1500000,0.004268664,0.43,0.25,24000000,1,High
43073,Female,Urban,High School,2,1,4,4175,2,A,Silver,341916,2-5L,1000000,0.004174996,0.42,0.4,10000000,0,High
36978,Female,Rural,High School,3,0,7,0,1,C,Silver,31092,5L-10L,1500000,0.0,0.0,0.125,12000000,0,Low
35559,Male,Rural,Bachelor,3,1,8,16978,2,A,Gold,67908,5L-10L,1500000,0.011318659,1.13,0.222222222,27000000,1,Medium
70946,Female,Urban,High School,2,0,6,5273,1,A,Platinum,61800,2-5L,1000000,0.005272995,0.53,0.142857143,7000000,0,Medium
14774,Female,Rural,High School,2,0,0,3882,1,A,Platinum,64920,2-5L,1000000,0.003881996,0.39,1.0,1000000,0,Medium
16746,Female,Rural,High School,3,1,1,0,1,A,Gold,59988,5L-10L,1500000,0.0,0.0,0.5,3000000,0,Low
79049,Male,Urban,High School,4,1,8,2460,1,B,Gold,31428,10L+,2000000,0.001229999,0.12,0.111111111,18000000,0,Low
61984,Male,Rural,Bachelor,3,1,6,0,2,A,Silver,67452,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Medium
44638,Male,Rural,High School,3,1,1,0,1,C,Platinum,36192,5L-10L,1500000,0.0,0.0,0.5,3000000,0,Low
7519,Male,Rural,Bachelor,4,0,8,3724,2,B,Platinum,72744,10L+,2000000,0.001861999,0.19,0.222222222,36000000,1,Medium
46037,Male,Urban,High School,4,1,7,14747,2,C,Platinum,117708,10L+,2000000,0.007373496,0.74,0.25,32000000,1,High
1500,Male,Rural,High School,4,1,5,0,1,A,Gold,34800,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Low
81040,Female,Rural,High School,3,0,8,5131,2,B,Platinum,73800,5L-10L,1500000,0.003420664,0.34,0.222222222,27000000,1,Medium
511,Male,Rural,Bachelor,3,0,8,2650,2,C,Gold,62724,5L-10L,1500000,0.001766665,0.18,0.222222222,27000000,1,Medium
6751,Female,Urban,Bachelor,4,0,5,5481,2,A,Platinum,65784,10L+,2000000,0.002740499,0.27,0.333333333,24000000,1,Medium
14842,Male,Urban,Others,4,0,3,3462,2,A,Platinum,37632,10L+,2000000,0.001730999,0.17,0.5,16000000,1,Low
48765,Male,Rural,Bachelor,4,0,8,2483,2,A,Silver,106272,10L+,2000000,0.001241499,0.12,0.222222222,36000000,1,High
65875,Male,Rural,High School,3,1,4,6880,2,A,Platinum,66240,5L-10L,1500000,0.004586664,0.46,0.4,15000000,1,Medium
89371,Female,Urban,Bachelor,2,1,6,3950,2,B,Silver,74556,2-5L,1000000,0.003949996,0.39,0.285714286,14000000,0,Medium
85956,Male,Urban,Others,3,1,1,10176,2,A,Platinum,101448,5L-10L,1500000,0.006783995,0.68,1.0,6000000,1,High
46880,Female,Rural,High School,3,1,7,0,2,A,Gold,117756,5L-10L,1500000,0.0,0.0,0.25,24000000,1,High
21551,Male,Urban,Bachelor,3,1,6,4046,2,B,Platinum,101364,5L-10L,1500000,0.002697332,0.27,0.285714286,21000000,1,High
12808,Female,Urban,High School,2,1,6,5811,2,A,Silver,67068,2-5L,1000000,0.005810994,0.58,0.285714286,14000000,0,Medium
80905,Male,Urban,High School,3,0,1,6671,2,A,Platinum,65184,5L-10L,1500000,0.00444733,0.44,1.0,6000000,1,Medium
45861,Male,Urban,Bachelor,3,1,8,0,2,B,Silver,51792,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,Low
16171,Female,Urban,Bachelor,4,1,5,4966,2,A,Platinum,101160,10L+,2000000,0.002482999,0.25,0.333333333,24000000,1,High
30758,Male,Rural,Others,3,1,0,2474,2,A,Platinum,54672,5L-10L,1500000,0.001649332,0.16,2.0,3000000,1,Low
46561,Male,Urban,High School,3,1,6,8705,2,A,Gold,61140,5L-10L,1500000,0.005803329,0.58,0.285714286,21000000,1,Medium
1486,Male,Urban,High School,4,1,3,3650,1,A,Platinum,30780,10L+,2000000,0.001824999,0.18,0.25,8000000,0,Low
53301,Male,Rural,High School,3,1,7,0,2,A,Silver,29748,5L-10L,1500000,0.0,0.0,0.25,24000000,1,Low
48574,Male,Urban,Others,3,1,6,20563,2,B,Platinum,169092,5L-10L,1500000,0.013708658,1.37,0.285714286,21000000,1,High
53540,Female,Urban,High School,4,0,4,2858,2,B,Platinum,211092,10L+,2000000,0.001428999,0.14,0.4,20000000,1,High
9989,Male,Urban,High School,1,1,8,6691,2,A,Platinum,70848,0-2L,500000,0.013381973,1.34,0.222222222,9000000,0,Medium
86812,Male,Urban,High School,3,1,6,6409,2,C,Gold,92904,5L-10L,1500000,0.004272664,0.43,0.285714286,21000000,1,High
82720,Male,Rural,Others,3,0,8,2583,2,B,Silver,96780,5L-10L,1500000,0.001721999,0.17,0.222222222,27000000,1,High
84885,Female,Urban,High School,3,1,5,7219,1,A,Silver,56460,5L-10L,1500000,0.004812663,0.48,0.166666667,9000000,0,Low
37083,Female,Urban,High School,4,1,3,5042,2,C,Silver,51972,10L+,2000000,0.002520999,0.25,0.5,16000000,1,Low
34684,Male,Rural,Bachelor,3,1,7,0,1,A,Platinum,41088,5L-10L,1500000,0.0,0.0,0.125,12000000,0,Low
30782,Male,Urban,Bachelor,2,1,6,11122,2,A,Platinum,123804,2-5L,1000000,0.011121989,1.11,0.285714286,14000000,0,High
5320,Male,Urban,Bachelor,3,1,6,3313,2,A,Platinum,104508,5L-10L,1500000,0.002208665,0.22,0.285714286,21000000,1,High
15277,Female,Urban,Bachelor,2,1,6,2364,2,B,Silver,71664,2-5L,1000000,0.002363998,0.24,0.285714286,14000000,0,Medium
37980,Male,Urban,High School,3,0,0,6322,2,C,Gold,129960,5L-10L,1500000,0.004214664,0.42,2.0,3000000,1,High
31399,Male,Urban,Bachelor,1,1,6,5640,1,A,Silver,32772,0-2L,500000,0.011279977,1.13,0.142857143,3500000,0,Low
75246,Male,Urban,Bachelor,3,1,7,10062,1,A,Platinum,48492,5L-10L,1500000,0.006707996,0.67,0.125,12000000,0,Low
10006,Male,Rural,High School,2,1,5,5171,1,B,Platinum,32748,2-5L,1000000,0.005170995,0.52,0.166666667,6000000,0,Low
69134,Female,Urban,High School,3,0,7,3166,2,B,Platinum,67860,5L-10L,1500000,0.002110665,0.21,0.25,24000000,1,Medium
74652,Male,Urban,Bachelor,2,0,6,6050,1,C,Gold,30912,2-5L,1000000,0.006049994,0.6,0.142857143,7000000,0,Low
41536,Female,Urban,Bachelor,2,0,4,3287,2,A,Platinum,185484,2-5L,1000000,0.003286997,0.33,0.4,10000000,0,High
14489,Female,Rural,Bachelor,4,1,6,0,2,A,Platinum,50688,10L+,2000000,0.0,0.0,0.285714286,28000000,1,Low
62272,Female,Urban,High School,3,1,7,5313,2,B,Gold,69132,5L-10L,1500000,0.003541998,0.35,0.25,24000000,1,Medium
12841,Female,Urban,High School,3,0,7,9891,2,A,Platinum,141900,5L-10L,1500000,0.006593996,0.66,0.25,24000000,1,High
81746,Female,Rural,High School,3,0,1,0,2,A,Platinum,63972,5L-10L,1500000,0.0,0.0,1.0,6000000,1,Medium
71513,Male,Urban,High School,3,1,7,4543,1,A,Gold,31152,5L-10L,1500000,0.003028665,0.3,0.125,12000000,0,Low
35149,Male,Urban,Bachelor,3,1,7,4088,2,A,Platinum,76284,5L-10L,1500000,0.002725332,0.27,0.25,24000000,1,Medium
31410,Female,Urban,High School,2,0,2,5331,2,B,Gold,199788,2-5L,1000000,0.005330995,0.53,0.666666667,6000000,0,High
10433,Female,Rural,High School,3,1,6,0,2,A,Silver,30384,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
18286,Male,Urban,High School,3,0,8,2778,2,A,Platinum,96144,5L-10L,1500000,0.001851999,0.19,0.222222222,27000000,1,High
62589,Male,Urban,High School,3,1,3,6633,1,A,Platinum,33480,5L-10L,1500000,0.004421997,0.44,0.25,6000000,0,Low
63317,Female,Urban,Bachelor,2,1,5,5811,2,B,Silver,60372,2-5L,1000000,0.005810994,0.58,0.333333333,12000000,0,Medium
25845,Male,Rural,Bachelor,3,1,1,3034,2,A,Platinum,60756,5L-10L,1500000,0.002022665,0.2,1.0,6000000,1,Medium
26347,Male,Urban,High School,3,1,6,6414,1,C,Silver,34140,5L-10L,1500000,0.004275997,0.43,0.142857143,10500000,0,Low
35057,Male,Urban,Bachelor,2,1,1,5300,2,B,Platinum,264684,2-5L,1000000,0.005299995,0.53,1.0,4000000,0,High
59291,Female,Urban,Bachelor,3,1,4,7696,2,A,Platinum,96576,5L-10L,1500000,0.005130663,0.51,0.4,15000000,1,High
5407,Male,Urban,High School,3,1,3,6290,2,A,Gold,147324,5L-10L,1500000,0.004193331,0.42,0.5,12000000,1,High
32645,Male,Rural,Bachelor,2,0,4,0,2,B,Silver,70692,2-5L,1000000,0.0,0.0,0.4,10000000,0,Medium
32057,Male,Rural,High School,3,1,3,3783,2,A,Platinum,325320,5L-10L,1500000,0.002521998,0.25,0.5,12000000,1,High
72700,Male,Urban,High School,3,1,8,7425,2,A,Silver,152760,5L-10L,1500000,0.004949997,0.49,0.222222222,27000000,1,High
49232,Female,Urban,High School,4,1,5,2882,2,A,Platinum,99696,10L+,2000000,0.001440999,0.14,0.333333333,24000000,1,High
22933,Female,Rural,High School,4,1,7,0,1,B,Gold,64128,10L+,2000000,0.0,0.0,0.125,16000000,0,Medium
40743,Male,Rural,Bachelor,3,1,4,3356,2,A,Platinum,224892,5L-10L,1500000,0.002237332,0.22,0.4,15000000,1,High
32274,Male,Urban,High School,2,0,4,8499,2,B,Silver,68304,2-5L,1000000,0.008498992,0.85,0.4,10000000,0,Medium
64083,Female,Rural,High School,2,1,8,3906,2,A,Gold,122760,2-5L,1000000,0.003905996,0.39,0.222222222,18000000,0,High
33682,Male,Urban,Bachelor,4,1,4,5414,1,A,Platinum,59508,10L+,2000000,0.002706999,0.27,0.2,10000000,0,Low
37407,Female,Urban,High School,3,1,6,5981,2,A,Platinum,58944,5L-10L,1500000,0.003987331,0.4,0.285714286,21000000,1,Low
50563,Female,Rural,High School,4,1,1,2102,1,A,Silver,44232,10L+,2000000,0.001050999,0.11,0.5,4000000,0,Low
55867,Female,Urban,Bachelor,3,1,8,3375,2,A,Gold,79740,5L-10L,1500000,0.002249999,0.22,0.222222222,27000000,1,Medium
34503,Male,Urban,Bachelor,2,1,5,0,2,B,Platinum,232176,2-5L,1000000,0.0,0.0,0.333333333,12000000,0,High
62942,Female,Rural,High School,4,1,0,0,1,B,Platinum,34488,10L+,2000000,0.0,0.0,1.0,2000000,0,Low
74514,Male,Rural,Bachelor,2,1,2,0,2,B,Gold,64152,2-5L,1000000,0.0,0.0,0.666666667,6000000,0,Medium
69096,Female,Rural,High School,3,0,2,0,2,A,Gold,100320,5L-10L,1500000,0.0,0.0,0.666666667,9000000,1,High
79338,Female,Rural,High School,3,1,4,2119,2,A,Gold,68616,5L-10L,1500000,0.001412666,0.14,0.4,15000000,1,Medium
18567,Female,Urban,High School,3,1,6,5732,2,A,Platinum,60552,5L-10L,1500000,0.003821331,0.38,0.285714286,21000000,1,Medium
69190,Male,Urban,High School,3,1,2,4020,1,A,Silver,31104,5L-10L,1500000,0.002679998,0.27,0.333333333,4500000,0,Low
85381,Male,Rural,Bachelor,3,1,6,0,2,A,Platinum,52272,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
39229,Male,Rural,Bachelor,3,1,0,5275,1,A,Silver,32364,5L-10L,1500000,0.003516664,0.35,1.0,1500000,0,Low
59023,Female,Rural,Bachelor,4,1,6,2378,2,A,Silver,58416,10L+,2000000,0.001188999,0.12,0.285714286,28000000,1,Low
71379,Female,Rural,High School,2,1,3,9102,2,A,Platinum,92076,2-5L,1000000,0.009101991,0.91,0.5,8000000,0,High
80061,Female,Urban,Bachelor,3,1,0,2266,2,A,Gold,72792,5L-10L,1500000,0.001510666,0.15,2.0,3000000,1,Medium
31200,Male,Urban,High School,2,0,7,6603,2,B,Platinum,69900,2-5L,1000000,0.006602993,0.66,0.25,16000000,0,Medium
31571,Female,Rural,High School,3,1,5,0,1,A,Platinum,32232,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
84676,Male,Urban,High School,2,1,1,5105,2,C,Gold,65328,2-5L,1000000,0.005104995,0.51,1.0,4000000,0,Medium
44123,Female,Urban,Bachelor,2,0,4,11418,1,B,Silver,63600,2-5L,1000000,0.011417989,1.14,0.2,5000000,0,Medium
33866,Female,Urban,Bachelor,4,1,8,0,2,A,Gold,95652,10L+,2000000,0.0,0.0,0.222222222,36000000,1,High
18897,Male,Urban,High School,2,0,3,6402,2,A,Platinum,118020,2-5L,1000000,0.006401994,0.64,0.5,8000000,0,High
801,Female,Urban,High School,3,0,4,4992,2,A,Gold,99180,5L-10L,1500000,0.003327998,0.33,0.4,15000000,1,High
71385,Male,Urban,Bachelor,2,0,5,6053,2,B,Silver,488316,2-5L,1000000,0.006052994,0.61,0.333333333,12000000,0,High
11799,Female,Rural,High School,2,0,1,0,2,A,Gold,65700,2-5L,1000000,0.0,0.0,1.0,4000000,0,Medium
73011,Female,Urban,Bachelor,3,0,7,3046,2,A,Silver,68568,5L-10L,1500000,0.002030665,0.2,0.25,24000000,1,Medium
33172,Male,Rural,Bachelor,2,0,3,5413,2,C,Platinum,76932,2-5L,1000000,0.005412995,0.54,0.5,8000000,0,Medium
58079,Male,Urban,Bachelor,3,1,7,6797,1,A,Gold,274884,5L-10L,1500000,0.00453133,0.45,0.125,12000000,0,High
5402,Female,Urban,Bachelor,2,0,2,5493,2,B,Silver,66744,2-5L,1000000,0.005492995,0.55,0.666666667,6000000,0,Medium
66740,Female,Urban,Bachelor,3,0,1,5807,2,A,Silver,152196,5L-10L,1500000,0.003871331,0.39,1.0,6000000,1,High
45618,Female,Rural,High School,4,0,6,0,1,A,Platinum,64788,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Medium
15013,Male,Urban,Others,3,0,5,8438,2,A,Gold,362328,5L-10L,1500000,0.00562533,0.56,0.333333333,18000000,1,High
27593,Male,Urban,High School,3,0,6,4392,2,B,Platinum,70476,5L-10L,1500000,0.002927998,0.29,0.285714286,21000000,1,Medium
75595,Male,Urban,High School,3,1,6,4226,2,A,Platinum,104172,5L-10L,1500000,0.002817331,0.28,0.285714286,21000000,1,High
25377,Female,Urban,High School,2,1,5,5975,2,B,Platinum,71760,2-5L,1000000,0.005974994,0.6,0.333333333,12000000,0,Medium
14109,Male,Urban,High School,2,1,4,7914,2,A,Gold,100236,2-5L,1000000,0.007913992,0.79,0.4,10000000,0,High
68022,Female,Rural,High School,3,0,6,0,2,A,Platinum,107340,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,High
